x,y,z,pitch,yaw,ok,err
0.5,0.0,0.25,0.45,0.3,1,6.659263892206932e-05
0.5,0.0,0.25,0.45,0.6,0,0.5187133713967569
0.5,0.0,0.25,0.675,-0.6,1,5.148109588058197e-05
0.5,0.0,0.25,0.675,-0.3,1,8.979376806165834e-05
0.5,0.0,0.25,0.675,0.0,1,8.272766186920725e-05
0.5,0.0,0.25,0.675,0.3,1,8.97804123504277e-05
0.5,0.0,0.25,0.675,0.6,1,5.100759787928261e-05
0.5,0.0,0.25,0.9,-0.6,1,6.608116627837995e-05
0.5,0.0,0.25,0.9,-0.3,1,6.0789079137864634e-05
0.5,0.0,0.25,0.9,0.0,1,5.5715930826821394e-05
0.5,0.0,0.25,0.9,0.3,1,6.076502255821598e-05
0.5,0.0,0.25,0.9,0.6,1,6.599464094871082e-05
0.5,0.0,0.25,1.2,-0.6,0,0.09603409729309094
0.5,0.0,0.25,1.2,-0.3,0,0.0351517906304604
0.5,0.0,0.25,1.2,0.0,0,0.018740272424074646
0.5,0.0,0.25,1.2,0.3,0,0.035133155534587054
0.5,0.0,0.25,1.2,0.6,0,0.09606544810812584
0.5,0.0,0.25,1.57,-0.6,0,0.1452468508652034
0.5,0.0,0.25,1.57,-0.3,0,0.24829926290088827
0.5,0.0,0.25,1.57,0.0,0,0.19867644495120626
0.5,0.0,0.25,1.57,0.3,0,0.24800248774559616
0.5,0.0,0.25,1.57,0.6,0,0.14605935248948343
0.5,0.1,0.08,0.0,-0.6,1,9.935569801662978e-05
0.5,0.1,0.08,0.0,-0.3,1,7.614387285109447e-05
0.5,0.1,0.08,0.0,0.0,1,7.724839407210942e-05
0.5,0.1,0.08,0.0,0.3,1,6.799937356873592e-05
0.5,0.1,0.08,0.0,0.6,1,6.443317489977295e-05
0.5,0.1,0.08,0.225,-0.6,1,5.9632779289704884e-05
0.5,0.1,0.08,0.225,-0.3,1,7.110247440558399e-05
0.5,0.1,0.08,0.225,0.0,1,7.034277899969452e-05
0.5,0.1,0.08,0.225,0.3,1,7.335456590903365e-05
0.5,0.1,0.08,0.225,0.6,1,6.6777525574672e-05
0.5,0.1,0.08,0.45,-0.6,1,8.120527154273474e-05
0.5,0.1,0.08,0.45,-0.3,1,9.53174044509167e-05
0.5,0.1,0.08,0.45,0.0,1,6.571337185767047e-05
0.5,0.1,0.08,0.45,0.3,1,6.613438008204586e-05
0.5,0.1,0.08,0.45,0.6,1,9.646743907199631e-05
0.5,0.1,0.08,0.675,-0.6,1,7.599758389346404e-05
0.5,0.1,0.08,0.675,-0.3,1,5.3931604848344806e-05
0.5,0.1,0.08,0.675,0.0,1,7.944462530753166e-05
0.5,0.1,0.08,0.675,0.3,1,7.226024393367078e-05
0.5,0.1,0.08,0.675,0.6,1,5.456996533671366e-05
0.5,0.1,0.08,0.9,-0.6,1,9.844497450129798e-05
0.5,0.1,0.08,0.9,-0.3,1,9.686732710391715e-05
0.5,0.1,0.08,0.9,0.0,1,9.065073272327548e-05
0.5,0.1,0.08,0.9,0.3,1,7.823600066363576e-05
0.5,0.1,0.08,0.9,0.6,1,5.3267534560928525e-05
0.5,0.1,0.08,1.2,-0.6,1,5.449231916598706e-05
0.5,0.1,0.08,1.2,-0.3,0,0.7230196276239084
0.5,0.1,0.08,1.2,0.0,1,8.518904336809323e-05
0.5,0.1,0.08,1.2,0.3,1,6.0408376731928634e-05
0.5,0.1,0.08,1.2,0.6,1,6.360195203960425e-05
0.5,0.1,0.08,1.57,-0.6,0,0.0675187961035463
0.5,0.1,0.08,1.57,-0.3,0,1.1644024863566984
0.5,0.1,0.08,1.57,0.0,0,0.027422344764390746
0.5,0.1,0.08,1.57,0.3,0,0.037561390357311576
0.5,0.1,0.08,1.57,0.6,0,0.03513000342106961
0.5,0.1,0.12,0.0,-0.6,1,9.87815286867659e-05
0.5,0.1,0.12,0.0,-0.3,1,6.642976511127395e-05
0.5,0.1,0.12,0.0,0.0,1,5.0457289318090706e-05
0.5,0.1,0.12,0.0,0.3,1,6.439593348502209e-05
0.5,0.1,0.12,0.0,0.6,1,5.318302291622732e-05
0.5,0.1,0.12,0.225,-0.6,1,8.703467529045945e-05
0.5,0.1,0.12,0.225,-0.3,1,5.970209754615544e-05
0.5,0.1,0.12,0.225,0.0,1,8.247639306387976e-05
0.5,0.1,0.12,0.225,0.3,1,9.026325470193122e-05
0.5,0.1,0.12,0.225,0.6,1,7.295097843798622e-05
0.5,0.1,0.12,0.45,-0.6,1,7.664149617118126e-05
0.5,0.1,0.12,0.45,-0.3,1,9.467374331089955e-05
0.5,0.1,0.12,0.45,0.0,1,7.420121856701619e-05
0.5,0.1,0.12,0.45,0.3,1,7.894150998120047e-05
0.5,0.1,0.12,0.45,0.6,1,5.248474517656854e-05
0.5,0.1,0.12,0.675,-0.6,1,7.614412488907351e-05
0.5,0.1,0.12,0.675,-0.3,1,7.555009703275915e-05
0.5,0.1,0.12,0.675,0.0,1,7.192963162668881e-05
0.5,0.1,0.12,0.675,0.3,1,6.327097250717864e-05
0.5,0.1,0.12,0.675,0.6,1,9.39923704482639e-05
0.5,0.1,0.12,0.9,-0.6,1,5.135989729814499e-05
0.5,0.1,0.12,0.9,-0.3,1,8.288225235375798e-05
0.5,0.1,0.12,0.9,0.0,1,5.1609718786286866e-05
0.5,0.1,0.12,0.9,0.3,1,5.1337109346558155e-05
0.5,0.1,0.12,0.9,0.6,1,6.000610836567485e-05
0.5,0.1,0.12,1.2,-0.6,1,5.842375212627051e-05
0.5,0.1,0.12,1.2,-0.3,0,0.8420090654383645
0.5,0.1,0.12,1.2,0.0,1,8.672968875067215e-05
0.5,0.1,0.12,1.2,0.3,1,7.189148237861174e-05
0.5,0.1,0.12,1.2,0.6,1,7.831824159905294e-05
0.5,0.1,0.12,1.57,-0.6,0,0.15775894526074943
0.5,0.1,0.12,1.57,-0.3,0,1.3154272888321348
0.5,0.1,0.12,1.57,0.0,0,0.05065770925255969
0.5,0.1,0.12,1.57,0.3,0,0.06460249203786511
0.5,0.1,0.12,1.57,0.6,0,0.06190699914966508
0.5,0.1,0.16,0.0,-0.6,1,9.914414901609558e-05
0.5,0.1,0.16,0.0,-0.3,1,7.320010053130254e-05
0.5,0.1,0.16,0.0,0.0,1,5.830079514038163e-05
0.5,0.1,0.16,0.0,0.3,1,7.955764951110934e-05
0.5,0.1,0.16,0.0,0.6,1,6.064348552832666e-05
0.5,0.1,0.16,0.225,-0.6,1,8.437283946543466e-05
0.5,0.1,0.16,0.225,-0.3,1,6.312663153647915e-05
0.5,0.1,0.16,0.225,0.0,1,5.128323279004093e-05
0.5,0.1,0.16,0.225,0.3,1,5.784987370437897e-05
0.5,0.1,0.16,0.225,0.6,1,8.144122178072744e-05
0.5,0.1,0.16,0.45,-0.6,1,7.107289463927195e-05
0.5,0.1,0.16,0.45,-0.3,1,9.999139488392955e-05
0.5,0.1,0.16,0.45,0.0,1,6.167456520611054e-05
0.5,0.1,0.16,0.45,0.3,1,6.05592879984915e-05
0.5,0.1,0.16,0.45,0.6,1,8.996356288053425e-05
0.5,0.1,0.16,0.675,-0.6,1,7.754798627825137e-05
0.5,0.1,0.16,0.675,-0.3,1,9.73619518813968e-05
0.5,0.1,0.16,0.675,0.0,1,7.560757744867916e-05
0.5,0.1,0.16,0.675,0.3,1,6.869573492087229e-05
0.5,0.1,0.16,0.675,0.6,1,8.983315283919122e-05
0.5,0.1,0.16,0.9,-0.6,1,5.416322694727062e-05
0.5,0.1,0.16,0.9,-0.3,1,7.741126439310277e-05
0.5,0.1,0.16,0.9,0.0,1,5.523443888387806e-05
0.5,0.1,0.16,0.9,0.3,1,6.684160879984556e-05
0.5,0.1,0.16,0.9,0.6,1,8.13419123106206e-05
0.5,0.1,0.16,1.2,-0.6,1,6.360253372906326e-05
0.5,0.1,0.16,1.2,-0.3,0,0.8911095084693624
0.5,0.1,0.16,1.2,0.0,1,5.134637649465427e-05
0.5,0.1,0.16,1.2,0.3,1,9.517115159217714e-05
0.5,0.1,0.16,1.2,0.6,1,8.896468033848397e-05
0.5,0.1,0.16,1.57,-0.6,0,0.26665459735126784
0.5,0.1,0.16,1.57,-0.3,0,0.2454468823876586
0.5,0.1,0.16,1.57,0.0,0,0.10594798496277082
0.5,0.1,0.16,1.57,0.3,0,0.07705720867356763
0.5,0.1,0.16,1.57,0.6,0,0.07892233106909727
0.5,0.1,0.2,0.0,-0.6,1,9.72658086360004e-05
0.5,0.1,0.2,0.0,-0.3,1,9.144515165962362e-05
0.5,0.1,0.2,0.0,0.0,1,7.074435232418403e-05
0.5,0.1,0.2,0.0,0.3,1,5.216369134942007e-05
0.5,0.1,0.2,0.0,0.6,1,7.114301701455341e-05
0.5,0.1,0.2,0.225,-0.6,1,7.74249327960991e-05
0.5,0.1,0.2,0.225,-0.3,1,7.434465566527382e-05
0.5,0.1,0.2,0.225,0.0,1,6.503733998382723e-05
0.5,0.1,0.2,0.225,0.3,1,7.57283617499014e-05
0.5,0.1,0.2,0.225,0.6,1,9.344230026072391e-05
0.5,0.1,0.2,0.45,-0.6,1,6.956025935736393e-05
0.5,0.1,0.2,0.45,-0.3,1,6.300456387369057e-05
0.5,0.1,0.2,0.45,0.0,1,5.990589205776362e-05
0.5,0.1,0.2,0.45,0.3,1,5.754708566036864e-05
0.5,0.1,0.2,0.45,0.6,1,8.226447138929102e-05
0.5,0.1,0.2,0.675,-0.6,1,8.001485832606318e-05
0.5,0.1,0.2,0.675,-0.3,1,6.567202206057517e-05
0.5,0.1,0.2,0.675,0.0,1,8.062909677340844e-05
0.5,0.1,0.2,0.675,0.3,1,8.497291262575552e-05
0.5,0.1,0.2,0.675,0.6,1,9.862686077599904e-05
0.5,0.1,0.2,0.9,-0.6,1,5.786982952438444e-05
0.5,0.1,0.2,0.9,-0.3,0,0.6348844338711772
0.5,0.1,0.2,0.9,0.0,1,5.7291988605851564e-05
0.5,0.1,0.2,0.9,0.3,1,6.660961949931137e-05
0.5,0.1,0.2,0.9,0.6,1,8.848524793793612e-05
0.5,0.1,0.2,1.2,-0.6,0,0.06421121097752115
0.5,0.1,0.2,1.2,-0.3,0,0.9394898041756801
0.5,0.1,0.2,1.2,0.0,1,5.156154748181498e-05
0.5,0.1,0.2,1.2,0.3,1,6.606713357503306e-05
0.5,0.1,0.2,1.2,0.6,1,5.535404002734588e-05
0.5,0.1,0.2,1.57,-0.6,0,0.14340796570755016
0.5,0.1,0.2,1.57,-0.3,0,0.15071141584792655
0.5,0.1,0.2,1.57,0.0,0,0.14013972040453865
0.5,0.1,0.2,1.57,0.3,0,0.11519353167216283
0.5,0.1,0.2,1.57,0.6,0,0.12201612367350015
0.5,0.1,0.25,0.0,-0.6,1,8.966456165582406e-05
0.5,0.1,0.25,0.0,-0.3,1,7.068021167287776e-05
0.5,0.1,0.25,0.0,0.0,1,6.0279583817511455e-05
0.5,0.1,0.25,0.0,0.3,1,7.9088982698939e-05
0.5,0.1,0.25,0.0,0.6,1,8.864281476249847e-05
0.5,0.1,0.25,0.225,-0.6,1,6.955532055046983e-05
0.5,0.1,0.25,0.225,-0.3,1,7.754950721751559e-05
0.5,0.1,0.25,0.225,0.0,1,5.661831056239531e-05
0.5,0.1,0.25,0.225,0.3,1,6.365571706316157e-05
0.5,0.1,0.25,0.225,0.6,1,8.569733698086373e-05
0.5,0.1,0.25,0.45,-0.6,1,7.02756796957238e-05
0.5,0.1,0.25,0.45,-0.3,1,6.715560212995113e-05
0.5,0.1,0.25,0.45,0.0,1,6.540315288364293e-05
0.5,0.1,0.25,0.45,0.3,1,6.577072755462947e-05
0.5,0.1,0.25,0.45,0.6,1,8.26077945416798e-05
0.5,0.1,0.25,0.675,-0.6,1,8.513378391984771e-05
0.5,0.1,0.25,0.675,-0.3,1,5.861270964312848e-05
0.5,0.1,0.25,0.675,0.0,1,8.909983565793095e-05
0.5,0.1,0.25,0.675,0.3,1,9.777933792735321e-05
0.5,0.1,0.25,0.675,0.6,1,6.015767829466249e-05
0.5,0.1,0.25,0.9,-0.6,1,6.901740711409529e-05
0.5,0.1,0.25,0.9,-0.3,1,5.234645372717149e-05
0.5,0.1,0.25,0.9,0.0,1,6.0531188206916333e-05
0.5,0.1,0.25,0.9,0.3,1,6.760389071438611e-05
0.5,0.1,0.25,0.9,0.6,1,8.700558660174268e-05
0.5,0.1,0.25,1.2,-0.6,0,0.0881716955475566
0.5,0.1,0.25,1.2,-0.3,0,0.0676440482225625
0.5,0.1,0.25,1.2,0.0,0,0.02994003655900303
0.5,0.1,0.25,1.2,0.3,0,0.025668064608532354
0.5,0.1,0.25,1.2,0.6,0,0.03977431821726887
0.5,0.1,0.25,1.57,-0.6,0,0.2323363310460159
0.5,0.1,0.25,1.57,-0.3,0,0.2350089814314128
0.5,0.1,0.25,1.57,0.0,0,0.26935430095053864
0.5,0.1,0.25,1.57,0.3,0,0.18568477271500008
0.5,0.1,0.25,1.57,0.6,0,0.20236132829233955
0.5,0.2,0.08,0.0,-0.6,1,5.84073046513134e-05
0.5,0.2,0.08,0.0,-0.3,1,7.654564062239234e-05
0.5,0.2,0.08,0.0,0.0,1,6.682428214726812e-05
0.5,0.2,0.08,0.0,0.3,1,8.724162994027289e-05
0.5,0.2,0.08,0.0,0.6,1,6.438275408069355e-05
0.5,0.2,0.08,0.225,-0.6,1,7.091501397437594e-05
0.5,0.2,0.08,0.225,-0.3,1,8.532489616057973e-05
0.5,0.2,0.08,0.225,0.0,1,9.60648006825252e-05
0.5,0.2,0.08,0.225,0.3,1,6.113847948423512e-05
0.5,0.2,0.08,0.225,0.6,1,8.131297204375198e-05
0.5,0.2,0.08,0.45,-0.6,1,9.78857033708537e-05
0.5,0.2,0.08,0.45,-0.3,1,7.064989040492035e-05
0.5,0.2,0.08,0.45,0.0,1,5.715968099906198e-05
0.5,0.2,0.08,0.45,0.3,1,9.606920662002978e-05
0.5,0.2,0.08,0.45,0.6,1,6.158520689740901e-05
0.5,0.2,0.08,0.675,-0.6,1,7.171560675410598e-05
0.5,0.2,0.08,0.675,-0.3,1,6.781799884573361e-05
0.5,0.2,0.08,0.675,0.0,1,7.049713446121839e-05
0.5,0.2,0.08,0.675,0.3,1,5.3478598677519416e-05
0.5,0.2,0.08,0.675,0.6,1,6.388889376153224e-05
0.5,0.2,0.08,0.9,-0.6,1,6.780354692939655e-05
0.5,0.2,0.08,0.9,-0.3,1,9.605790347377578e-05
0.5,0.2,0.08,0.9,0.0,1,9.61753420170133e-05
0.5,0.2,0.08,0.9,0.3,1,5.4499051307814294e-05
0.5,0.2,0.08,0.9,0.6,1,5.3111243562602934e-05
0.5,0.2,0.08,1.2,-0.6,1,5.771549800762108e-05
0.5,0.2,0.08,1.2,-0.3,1,5.400007210915602e-05
0.5,0.2,0.08,1.2,0.0,1,9.115238544602935e-05
0.5,0.2,0.08,1.2,0.3,1,7.00540899105882e-05
0.5,0.2,0.08,1.2,0.6,1,7.167907964886212e-05
0.5,0.2,0.08,1.57,-0.6,0,1.4652748991487383
0.5,0.2,0.08,1.57,-0.3,0,0.13059713548134755
0.5,0.2,0.08,1.57,0.0,0,1.4661313357365815
0.5,0.2,0.08,1.57,0.3,0,0.05370053324214911
0.5,0.2,0.08,1.57,0.6,0,0.05069127529088097
0.5,0.2,0.12,0.0,-0.6,1,5.717287731837795e-05
0.5,0.2,0.12,0.0,-0.3,1,7.413031888933555e-05
0.5,0.2,0.12,0.0,0.0,1,8.41973438601558e-05
0.5,0.2,0.12,0.0,0.3,1,9.785396135368928e-05
0.5,0.2,0.12,0.0,0.6,1,7.289115046576473e-05
0.5,0.2,0.12,0.225,-0.6,1,6.772132439884548e-05
0.5,0.2,0.12,0.225,-0.3,1,7.939104422589457e-05
0.5,0.2,0.12,0.225,0.0,1,5.416027630033912e-05
0.5,0.2,0.12,0.225,0.3,1,6.930700763338868e-05
0.5,0.2,0.12,0.225,0.6,1,9.412094178794249e-05
0.5,0.2,0.12,0.45,-0.6,1,9.141665947471004e-05
0.5,0.2,0.12,0.45,-0.3,1,6.435105475112889e-05
0.5,0.2,0.12,0.45,0.0,1,5.266614956198731e-05
0.5,0.2,0.12,0.45,0.3,1,5.340523507620222e-05
0.5,0.2,0.12,0.45,0.6,1,6.866315128466146e-05
0.5,0.2,0.12,0.675,-0.6,1,7.412639601312475e-05
0.5,0.2,0.12,0.675,-0.3,1,6.870402176886305e-05
0.5,0.2,0.12,0.675,0.0,1,7.158221336233956e-05
0.5,0.2,0.12,0.675,0.3,1,8.945750261408553e-05
0.5,0.2,0.12,0.675,0.6,1,5.0793964896242184e-05
0.5,0.2,0.12,0.9,-0.6,1,8.193898401075104e-05
0.5,0.2,0.12,0.9,-0.3,1,5.0100004193790244e-05
0.5,0.2,0.12,0.9,0.0,1,6.243293043860381e-05
0.5,0.2,0.12,0.9,0.3,1,6.423970422119893e-05
0.5,0.2,0.12,0.9,0.6,1,9.858293824501202e-05
0.5,0.2,0.12,1.2,-0.6,0,0.04143337296984729
0.5,0.2,0.12,1.2,-0.3,1,5.8057070869053786e-05
0.5,0.2,0.12,1.2,0.0,0,0.8690253238069442
0.5,0.2,0.12,1.2,0.3,1,8.998901978989959e-05
0.5,0.2,0.12,1.2,0.6,1,9.800234222582926e-05
0.5,0.2,0.12,1.57,-0.6,0,0.07419772278188545
0.5,0.2,0.12,1.57,-0.3,0,0.21021447195656356
0.5,0.2,0.12,1.57,0.0,0,1.4714294032905795
0.5,0.2,0.12,1.57,0.3,0,0.07557722777831669
0.5,0.2,0.12,1.57,0.6,0,0.09746178054482368
0.5,0.2,0.16,0.0,-0.6,1,5.644902879439731e-05
0.5,0.2,0.16,0.0,-0.3,1,7.490675041731091e-05
0.5,0.2,0.16,0.0,0.0,1,7.210981648993394e-05
0.5,0.2,0.16,0.0,0.3,1,5.907537975392945e-05
0.5,0.2,0.16,0.0,0.6,1,8.487210956559393e-05
0.5,0.2,0.16,0.225,-0.6,1,6.661299313959775e-05
0.5,0.2,0.16,0.225,-0.3,1,7.300615017337391e-05
0.5,0.2,0.16,0.225,0.0,1,9.218470088336453e-05
0.5,0.2,0.16,0.225,0.3,1,8.089672968047355e-05
0.5,0.2,0.16,0.225,0.6,1,5.5361693453915574e-05
0.5,0.2,0.16,0.45,-0.6,1,7.228683841562598e-05
0.5,0.2,0.16,0.45,-0.3,1,5.813092324496296e-05
0.5,0.2,0.16,0.45,0.0,1,5.210525251422768e-05
0.5,0.2,0.16,0.45,0.3,1,8.651008625602744e-05
0.5,0.2,0.16,0.45,0.6,1,5.5247191122112495e-05
0.5,0.2,0.16,0.675,-0.6,1,8.111926825479999e-05
0.5,0.2,0.16,0.675,-0.3,1,7.095636246648631e-05
0.5,0.2,0.16,0.675,0.0,1,9.250600999180007e-05
0.5,0.2,0.16,0.675,0.3,1,8.593263599727332e-05
0.5,0.2,0.16,0.675,0.6,1,9.227052653654423e-05
0.5,0.2,0.16,0.9,-0.6,1,5.2063796123040484e-05
0.5,0.2,0.16,0.9,-0.3,1,5.282421516755047e-05
0.5,0.2,0.16,0.9,0.0,1,8.856565081609198e-05
0.5,0.2,0.16,0.9,0.3,1,8.861321560424903e-05
0.5,0.2,0.16,0.9,0.6,1,5.144242438392581e-05
0.5,0.2,0.16,1.2,-0.6,0,0.14825807013391087
0.5,0.2,0.16,1.2,-0.3,0,0.016186582577731166
0.5,0.2,0.16,1.2,0.0,0,0.9307087070469385
0.5,0.2,0.16,1.2,0.3,1,5.7404775355395036e-05
0.5,0.2,0.16,1.2,0.6,1,8.663988748694741e-05
0.5,0.2,0.16,1.57,-0.6,0,0.11545422087453418
0.5,0.2,0.16,1.57,-0.3,0,0.11943594332030974
0.5,0.2,0.16,1.57,0.0,0,1.432761868836137
0.5,0.2,0.16,1.57,0.3,0,0.10217039613938275
0.5,0.2,0.16,1.57,0.6,0,0.09647279264327237
0.5,0.2,0.2,0.0,-0.6,1,5.630527218584475e-05
0.5,0.2,0.2,0.0,-0.3,1,7.193155874013454e-05
0.5,0.2,0.2,0.0,0.0,1,5.5271539515084165e-05
0.5,0.2,0.2,0.0,0.3,1,9.53760378117681e-05
0.5,0.2,0.2,0.0,0.6,1,6.575748611017556e-05
0.5,0.2,0.2,0.225,-0.6,1,5.788633475841487e-05
0.5,0.2,0.2,0.225,-0.3,1,6.361790289142024e-05
0.5,0.2,0.2,0.225,0.0,1,8.182768773720269e-05
0.5,0.2,0.2,0.225,0.3,1,9.327802406220237e-05
0.5,0.2,0.2,0.225,0.6,1,6.773046876747935e-05
0.5,0.2,0.2,0.45,-0.6,1,6.636028020828574e-05
0.5,0.2,0.2,0.45,-0.3,1,5.690829317797834e-05
0.5,0.2,0.2,0.45,0.0,1,8.997338517400897e-05
0.5,0.2,0.2,0.45,0.3,1,7.794594703252884e-05
0.5,0.2,0.2,0.45,0.6,1,9.723885598932318e-05
0.5,0.2,0.2,0.675,-0.6,1,9.457389175323281e-05
0.5,0.2,0.2,0.675,-0.3,1,7.433580078761998e-05
0.5,0.2,0.2,0.675,0.0,1,8.769563830780377e-05
0.5,0.2,0.2,0.675,0.3,1,9.763280205446003e-05
0.5,0.2,0.2,0.675,0.6,1,5.7361993361886185e-05
0.5,0.2,0.2,0.9,-0.6,0,0.02889131797429271
0.5,0.2,0.2,0.9,-0.3,1,5.6779525376192075e-05
0.5,0.2,0.2,0.9,0.0,1,5.2901940618366495e-05
0.5,0.2,0.2,0.9,0.3,1,9.984686370696563e-05
0.5,0.2,0.2,0.9,0.6,1,6.408424506317438e-05
0.5,0.2,0.2,1.2,-0.6,0,0.09253129371155423
0.5,0.2,0.2,1.2,-0.3,0,0.07693267256552144
0.5,0.2,0.2,1.2,0.0,0,0.9169960103549473
0.5,0.2,0.2,1.2,0.3,0,0.011516180230466914
0.5,0.2,0.2,1.2,0.6,0,0.013549487844355898
0.5,0.2,0.2,1.57,-0.6,0,0.17615026942326634
0.5,0.2,0.2,1.57,-0.3,0,0.1735686362620789
0.5,0.2,0.2,1.57,0.0,0,0.14550366152333943
0.5,0.2,0.2,1.57,0.3,0,0.15612277790360607
0.5,0.2,0.2,1.57,0.6,0,0.1643126066449062
0.5,0.2,0.25,0.0,-0.6,1,5.7053955217567355e-05
0.5,0.2,0.25,0.0,-0.3,1,7.747486240482106e-05
0.5,0.2,0.25,0.0,0.0,1,8.290664626830918e-05
0.5,0.2,0.25,0.0,0.3,1,8.651387996063256e-05
0.5,0.2,0.25,0.0,0.6,1,6.395667345808306e-05
0.5,0.2,0.25,0.225,-0.6,1,8.830346658704486e-05
0.5,0.2,0.25,0.225,-0.3,1,5.3288687858281736e-05
0.5,0.2,0.25,0.225,0.0,1,7.882376057684491e-05
0.5,0.2,0.25,0.225,0.3,1,9.759073930862791e-05
0.5,0.2,0.25,0.225,0.6,1,7.028143411026674e-05
0.5,0.2,0.25,0.45,-0.6,1,7.077508638176268e-05
0.5,0.2,0.25,0.45,-0.3,1,5.8787983555265205e-05
0.5,0.2,0.25,0.45,0.0,1,5.5987921538341545e-05
0.5,0.2,0.25,0.45,0.3,1,7.900814829401991e-05
0.5,0.2,0.25,0.45,0.6,1,9.240102917108934e-05
0.5,0.2,0.25,0.675,-0.6,0,0.008348982727783207
0.5,0.2,0.25,0.675,-0.3,1,8.085843120981672e-05
0.5,0.2,0.25,0.675,0.0,1,5.062249068966963e-05
0.5,0.2,0.25,0.675,0.3,1,6.393862540652545e-05
0.5,0.2,0.25,0.675,0.6,1,5.253557881379624e-05
0.5,0.2,0.25,0.9,-0.6,0,0.12796016381391112
0.5,0.2,0.25,0.9,-0.3,0,0.00314001685010986
0.5,0.2,0.25,0.9,0.0,1,6.699176786394419e-05
0.5,0.2,0.25,0.9,0.3,1,9.367074687926808e-05
0.5,0.2,0.25,0.9,0.6,1,8.587936292176922e-05
0.5,0.2,0.25,1.2,-0.6,0,0.12463331097993269
0.5,0.2,0.25,1.2,-0.3,0,0.07966423566109017
0.5,0.2,0.25,1.2,0.0,0,0.11236458517172655
0.5,0.2,0.25,1.2,0.3,0,0.04707840568399034
0.5,0.2,0.25,1.2,0.6,0,0.04714778596540796
0.5,0.2,0.25,1.57,-0.6,0,0.17712980008768395
0.5,0.2,0.25,1.57,-0.3,0,0.19545391484745847
0.5,0.2,0.25,1.57,0.0,0,0.16129618541814314
0.5,0.2,0.25,1.57,0.3,0,0.24062344819205725
0.5,0.2,0.25,1.57,0.6,0,0.17706571895269715
0.55,-0.2,0.08,0.0,-0.6,1,5.042056731714149e-05
0.55,-0.2,0.08,0.0,-0.3,1,7.307396145312948e-05
0.55,-0.2,0.08,0.0,0.0,1,7.679561846190773e-05
0.55,-0.2,0.08,0.0,0.3,1,8.397080007364556e-05
0.55,-0.2,0.08,0.0,0.6,1,6.198926547964591e-05
0.55,-0.2,0.08,0.225,-0.6,1,7.723090769884167e-05
0.55,-0.2,0.08,0.225,-0.3,1,6.275426418019007e-05
0.55,-0.2,0.08,0.225,0.0,1,6.244653525707815e-05
0.55,-0.2,0.08,0.225,0.3,1,7.891900610479256e-05
0.55,-0.2,0.08,0.225,0.6,1,8.70496142036158e-05
0.55,-0.2,0.08,0.45,-0.6,1,8.807145948982838e-05
0.55,-0.2,0.08,0.45,-0.3,1,6.888257154677545e-05
0.55,-0.2,0.08,0.45,0.0,1,5.945984023227793e-05
0.55,-0.2,0.08,0.45,0.3,1,6.232928153866539e-05
0.55,-0.2,0.08,0.45,0.6,1,5.71564168765177e-05
0.55,-0.2,0.08,0.675,-0.6,1,5.301856306290197e-05
0.55,-0.2,0.08,0.675,-0.3,1,9.626728610428901e-05
0.55,-0.2,0.08,0.675,0.0,1,8.581303562818099e-05
0.55,-0.2,0.08,0.675,0.3,1,8.054701956953391e-05
0.55,-0.2,0.08,0.675,0.6,1,7.024298952879577e-05
0.55,-0.2,0.08,0.9,-0.6,1,6.564352957214698e-05
0.55,-0.2,0.08,0.9,-0.3,1,6.93778569221459e-05
0.55,-0.2,0.08,0.9,0.0,1,6.10702117504427e-05
0.55,-0.2,0.08,0.9,0.3,1,6.962273399430404e-05
0.55,-0.2,0.08,0.9,0.6,1,6.825896405354534e-05
0.55,-0.2,0.08,1.2,-0.6,1,7.382133781375819e-05
0.55,-0.2,0.08,1.2,-0.3,1,5.8441652289493854e-05
0.55,-0.2,0.08,1.2,0.0,0,0.0011608843234733653
0.55,-0.2,0.08,1.2,0.3,0,0.019595117712877294
0.55,-0.2,0.08,1.2,0.6,0,0.06988216807276527
0.55,-0.2,0.08,1.57,-0.6,0,0.09412724350260117
0.55,-0.2,0.08,1.57,-0.3,0,0.0946247490793504
0.55,-0.2,0.08,1.57,0.0,0,1.4901285255063315
0.55,-0.2,0.08,1.57,0.3,0,1.0430840314011307
0.55,-0.2,0.08,1.57,0.6,0,0.12133888735082705
0.55,-0.2,0.12,0.0,-0.6,1,9.170335331964554e-05
0.55,-0.2,0.12,0.0,-0.3,1,7.640241442525382e-05
0.55,-0.2,0.12,0.0,0.0,1,6.490501485155674e-05
0.55,-0.2,0.12,0.0,0.3,1,8.451529147699975e-05
0.55,-0.2,0.12,0.0,0.6,1,5.900809481220566e-05
0.55,-0.2,0.12,0.225,-0.6,1,7.412181528591193e-05
0.55,-0.2,0.12,0.225,-0.3,1,5.635671653655788e-05
0.55,-0.2,0.12,0.225,0.0,1,5.2186460066445286e-05
0.55,-0.2,0.12,0.225,0.3,1,7.128534904464606e-05
0.55,-0.2,0.12,0.225,0.6,1,6.876368087184535e-05
0.55,-0.2,0.12,0.45,-0.6,1,9.23357578351483e-05
0.55,-0.2,0.12,0.45,-0.3,1,7.048277151655014e-05
0.55,-0.2,0.12,0.45,0.0,1,5.920129051530195e-05
0.55,-0.2,0.12,0.45,0.3,1,6.095904707601403e-05
0.55,-0.2,0.12,0.45,0.6,1,9.253323340061393e-05
